name,affiliation,homepage,scholarid,turing_award,acm_fellow,region,country,begin_time,end_time
Alon Efrat,University of Arizona,http://www.cs.arizona.edu/people/alon,QH90248AAAAJ,0,0,america,us,2010,2021.0
Alon Keinan,Cornell University,http://keinanlab.cb.bscb.cornell.edu,rS0EX5EAAAAJ,0,0,america,us,2004,2023.0
Aloni Cohen,University of Chicago,https://aloni.net,g7Op2tgAAAAJ,0,0,america,us,2012,2023.0
Alonzo Kelly,Carnegie Mellon University,http://www.frc.ri.cmu.edu/users/alonzo,W7yeGUoAAAAJ,0,0,america,us,2012,2021.0
Aloysius K. Mok,University of Texas at Austin,https://www.cs.utexas.edu/users/mok,M6urChQAAAAJ,0,0,america,us,2008,2019.0
Alper Üngör,University of Florida,https://www.cise.ufl.edu/people/faculty/ungor,8JZZclQAAAAJ,0,0,america,us,2008,2019.0
Alva L. Couch,Tufts University,http://www.cs.tufts.edu/~couch,7oJoP0IAAAAJ,0,0,america,us,2012,2019.0
Alvaro A. Cárdenas,"University of California, Santa Cruz",https://users.soe.ucsc.edu/~alacarde,zbubH9oAAAAJ,0,0,america,us,2004,2023.0
Alvin R. Lebeck,Duke University,https://users.cs.duke.edu/~alvy,6s2hs3oAAAAJ,0,0,america,us,2007,2020.0
Alvin S. Lim,Auburn University,http://www.eng.auburn.edu/~lim,8yA8n4sAAAAJ,0,0,america,us,2017,2021.0
Alvitta Ottley,Washington University in St. Louis,http://www.cse.wustl.edu/~alvitta/index.html,yepPD_cAAAAJ,0,0,america,us,2018,2022.0
Alyson K. Fletcher,"University of California, Los Angeles",http://www.stat.ucla.edu/~akfletcher,MCClSvsAAAAJ,0,0,america,us,2012,2020.0
Amal Ahmed 0001,Northeastern University,http://www.ccs.neu.edu/home/amal,Y1C007wAAAAJ,0,0,america,us,2016,2021.0
Amanda Lee Hughes,Brigham Young University,https://cs.byu.edu/department/directory/faculty-directory/amanda-hughes,74SEAxMAAAAJ,0,0,america,us,2011,2022.0
Amanda Randles,Duke University,http://randleslab.pratt.duke.edu,CSrcYkIAAAAJ,0,0,america,us,2018,2023.0
Amanda Raybuck,"University of California, Davis",https://cs.ucdavis.edu/people/amanda-raybuck,7wf31WYAAAAJ,0,0,america,us,2011,2021.0
Amanda S. Fernandez,University of Texas at San Antonio,https://sites.google.com/view/amandafernandez,2UJTwuwAAAAJ,0,0,america,us,2010,2020.0
Amanda Watson,University of Virginia,https://engineering.virginia.edu/faculty/amanda-watson,2UFPsQYAAAAJ,0,0,america,us,2017,2019.0
Amarda Shehu,George Mason University,https://cs.gmu.edu/~ashehu,HkB_Gz0AAAAJ,0,0,america,us,2004,2022.0
Amber Settle,DePaul University,http://www.cdm.depaul.edu/about/Pages/People/facultyinfo.aspx?fid=768,eB03rP4AAAAJ,0,0,america,us,2005,2019.0
Ameet Talwalkar,Carnegie Mellon University,https://www.cs.cmu.edu/~atalwalk,TW7U1W0AAAAJ,0,0,america,us,2005,
Ameeta Agrawal,Portland State University,https://web.cecs.pdx.edu/~ameeta,1XYgV6kAAAAJ,0,0,america,us,2016,2019.0
Amelia Regan,"University of California, Irvine",http://www.faculty.uci.edu/profile.cfm?faculty_id=3266,1xfwEBAAAAAJ,0,0,america,us,2001,2020.0
Amer Dawoud,University of Southern Mississippi,https://www.usm.edu/computing/faculty/amer-dawoud,2O9BsM0AAAAJ,0,0,america,us,2018,
Amey Bhangale,"University of California, Riverside",https://sites.google.com/view/amey-bhangale/home,ygJHy5UAAAAJ,0,0,america,us,2006,2021.0
Amiangshu Bosu,Wayne State University,https://amiangshu.com,mPJAsAMAAAAJ,0,0,america,us,2000,2021.0
Amin Karbasi,Yale University,http://seas.yale.edu/faculty-research/faculty-directory/amin-karbasi,VusVB38AAAAJ,0,0,america,us,2009,2021.0
Amin Kharraz,Florida International University,https://kharraz.org,LNCtnsAAAAJ,0,0,america,us,2018,2019.0
Amir Ali Ahmadi,Princeton University,http://aaa.princeton.edu,CmoKVuUAAAAJ,0,0,america,us,2018,2022.0
Amir Herzberg,University of Connecticut,https://sites.google.com/site/amirherzberg,p-POZjgAAAAJ,0,0,america,us,2013,2019.0
Amir Nayyeri,Oregon State University,https://web.engr.oregonstate.edu/~nayyeria,i4dDFK8AAAAJ,0,0,america,us,2012,2020.0
Amir Salman Avestimehr,University of Southern California,https://www.avestimehr.com,Qhe5ua0AAAAJ,0,0,america,us,2013,2019.0
Amit A. Levy,Princeton University,https://www.amitlevy.com,r6-jCnUAAAAJ,0,0,america,us,2004,2023.0
Amit Chakrabarti,Dartmouth College,https://www.cs.dartmouth.edu/~ac,LjP106QAAAAJ,0,0,america,us,2011,2019.0
Amit Jain,Boise State University,http://cs.boisestate.edu/~amit,Pk-vgwEAAAAJ,0,0,america,us,2010,2023.0
Amit K. Roy-Chowdhury,"University of California, Riverside",http://www.ee.ucr.edu/~amitrc,hfgwx0oAAAAJ,0,0,america,us,2012,
Amit P. Sheth,University of South Carolina,https://www.linkedin.com/in/amitsheth,2T3H4ekAAAAJ,0,0,america,us,2010,2021.0
Amit Sahai,"University of California, Los Angeles",http://www.cs.ucla.edu/~sahai,gqB23VMAAAAJ,0,1,america,us,2008,
Amitabh Basu,Johns Hopkins University,https://www.ams.jhu.edu/~abasu9,jV2sAB0AAAAJ,0,0,america,us,2005,2022.0
Amlan Ganguly,Rochester Institute of Technology,https://people.rit.edu/axgeec,tuWDm5kAAAAJ,0,0,america,us,2015,2021.0
Amr El Abbadi,"University of California, Santa Barbara",https://www.cs.ucsb.edu/~amr,tNmIw4MAAAAJ,0,1,america,us,2011,2021.0
Amr Magdy 0001,"University of California, Riverside",http://www.cs.ucr.edu/~eldawy,11CMsKsAAAAJ,0,0,america,us,2008,2022.0
Amrit S. Bedi,University of Central Florida,https://www.cs.ucf.edu/person/amrit-singh-bedi,91WLA6QAAAAJ,0,0,america,us,2007,2021.0
Amro Awad,North Carolina State University,https://sacagroup.github.io,jDmd7AoAAAAJ,0,0,america,us,2005,2019.0
Amy Banic,University of Wyoming,http://www.uwyo.edu/cosc/cosc-directory/abanic/index.html,hautN88AAAAJ,0,0,america,us,2009,2021.0
Amy Greenwald,Brown University,http://cs.brown.edu/~amygreen,aQCRuYQAAAAJ,0,0,america,us,2005,2021.0
Amy J. Ko,University of Washington,http://faculty.washington.edu/ajko,otmdDLoAAAAJ,0,0,america,us,2015,2019.0
Amy McGovern,University of Oklahoma,http://www.ou.edu/coe/cs/people/mcgovern,y_4QsYAAAAAJ,0,0,america,us,2015,2021.0
Amy Ogan,Carnegie Mellon University,https://www.hcii.cmu.edu/people/amy-ogan,I0ZGaCQAAAAJ,0,0,america,us,2016,2019.0
Amy Ousterhout,"University of California, San Diego",https://amyousterhout.com,_AdiLO4AAAAJ,0,0,america,us,2002,2022.0
Amy Pavel,University of Texas at Austin,https://amypavel.com,bM4pEGoAAAAJ,0,0,america,us,2001,2021.0
Amy S. Bruckman,Georgia Institute of Technology,http://www.cc.gatech.edu/fac/Amy.Bruckman,IdWa_JkAAAAJ,0,0,america,us,2005,2019.0
Amy Voida,University of Colorado Boulder,http://amy.voida.com,J2FI8YoAAAAJ,0,0,america,us,2012,2020.0
Amy W. Apon,Clemson University,https://people.cs.clemson.edu/~aapon,jN87wQ4AAAAJ,0,0,america,us,2012,2021.0
Amy X. Zhang,University of Washington,https://people.csail.mit.edu/axz,thZJZaYAAAAJ,0,0,america,us,2016,2021.0
An Wang 0002,Case Western Reserve University,http://engineering.case.edu/groups/an-wang,oiuMtQ4AAAAJ,0,0,america,us,2014,2019.0
An-I Wang,Florida State University,http://www.cs.fsu.edu/~awang,QK-cRZ0AAAAJ,0,0,america,us,2001,2019.0
Ana L. Milanova,Rensselaer Polytechnic Institute,http://www.cs.rpi.edu/~milanova,PsGxHG0AAAAJ,0,0,america,us,2006,2019.0
Ana Marasovic,University of Utah,https://www.anamarasovic.com,3W6OnfAAAAAJ,0,0,america,us,2017,2020.0
Ana Vladan Stankovic,Cleveland State University,https://academic.csuohio.edu/stankovica,Tz7AVLMAAAAJ,0,0,america,us,2000,2019.0
Anamika Dubey,Washington State University,https://school.eecs.wsu.edu/people/faculty/anamika-dubey,y-3RPK0AAAAJ,0,0,america,us,2001,
Anand Padmanabha Iyer,Georgia Institute of Technology,https://www.anand-iyer.com,FqzVlc4AAAAJ,0,0,america,us,2010,2020.0
Anand Rangarajan 0001,University of Florida,https://www.cise.ufl.edu/~anand,6JEDxqcAAAAJ,0,0,america,us,2007,2020.0
Anant Agarwal,Massachusetts Institute of Technology,https://www.csail.mit.edu/user/723,qvYAEucAAAAJ,0,1,america,us,2017,2023.0
Anant Sahai,"University of California, Berkeley",https://people.eecs.berkeley.edu/~sahai,4gWt4fgAAAAJ,0,0,america,us,2013,2022.0
Anastasios Kyrillidis,Rice University,http://akyrillidis.github.io,TEGzkZMAAAAJ,0,0,america,us,2011,2023.0
Anca D. Dragan,"University of California, Berkeley",http://www.eecs.berkeley.edu/~anca,UgHB5oAAAAAJ,0,0,america,us,2016,2019.0
Anca L. Ralescu,University of Cincinnati,http://uc.academia.edu/AncaRalescu,eFiFA9cAAAAJ,0,0,america,us,2016,2021.0
Andre Scedrov,University of Pennsylvania,https://www.cis.upenn.edu/~scedrov,F-kvxQoAAAAJ,0,0,america,us,2014,2023.0
Andre Wibisono,Yale University,http://www.cs.yale.edu/homes/wibisono,Py_StfUAAAAJ,0,0,america,us,2017,2019.0
Andrea Coladangelo,University of Washington,https://www.andreacoladangelo.com,IMZujucAAAAJ,0,0,america,us,2015,
Andrea G. Parker,Georgia Institute of Technology,https://www.cc.gatech.edu/~andrea,zh8E4voAAAAJ,0,0,america,us,2000,2023.0
Andrea Thomaz,Georgia Institute of Technology,http://www.cc.gatech.edu/~athomaz,jIs-Y2gAAAAJ,0,0,america,us,2012,2023.0
Andreas Haeberlen,University of Pennsylvania,http://www.cis.upenn.edu/~ahae,kqPhodQAAAAJ,0,0,america,us,2018,2023.0
Andreas Klappenecker,Texas A&M University,http://faculty.cs.tamu.edu/klappi,QKzwvNgAAAAJ,0,0,america,us,2013,
Andreas R. Pfenning,Carnegie Mellon University,http://people.csail.mit.edu/apfenning,Q6VLB4gAAAAJ,0,0,america,us,2005,2019.0
Andrej Risteski,Carnegie Mellon University,https://math.mit.edu/~risteski,NWPDSEsAAAAJ,0,0,america,us,2005,2019.0
Andrew A. Chien,University of Chicago,http://people.cs.uchicago.edu/~aachien,zkqz0_0AAAAJ,0,1,america,us,2011,2021.0
Andrew B. Kahng,"University of California, San Diego",http://vlsicad.ucsd.edu/~abk,zCO_h3cAAAAJ,0,1,america,us,2004,2021.0
Andrew Begel,Carnegie Mellon University,https://s3d.cmu.edu/people/core-faculty/begel-andrew1.html,H_oWiFsAAAAJ,0,0,america,us,2001,2021.0
Andrew C. Myers,Cornell University,http://www.cs.cornell.edu/andru,ovlpa_IAAAAJ,0,0,america,us,2015,2023.0
Andrew C. Robb,Clemson University,http://arobb.people.clemson.edu,wkdrAV8AAAAJ,0,0,america,us,2015,2019.0
Andrew Crotty,Northwestern University,https://users.cs.northwestern.edu/~ajc4828,7rnfEFwAAAAJ,0,0,america,us,2000,2023.0
Andrew D. Richardson,Northern Arizona University,https://nau.edu/siccs/faculty,GlGy7vgAAAAJ,0,0,america,us,2012,2021.0
Andrew Gordon Wilson,New York University,https://cims.nyu.edu/~andrewgw,twWX2LIAAAAJ,0,0,america,us,2017,2020.0
Andrew H. Fagg,University of Oklahoma,http://www.ou.edu/coe/cs/people/fagg,bv_o8b0AAAAJ,0,0,america,us,2007,2020.0
Andrew H. Sung,University of Southern Mississippi,https://www.usm.edu/computing/faculty/andrew-h-sung,UMf3YBMAAAAJ,0,0,america,us,2006,2019.0
Andrew Head,University of Pennsylvania,https://andrewhead.info,lccNQ3AAAAAJ,0,0,america,us,2003,2020.0
Andrew Klapper,University of Kentucky,https://www.cs.uky.edu/people/faculty/aklapper,nn3Fx0cAAAAJ,0,0,america,us,2001,
Andrew Lo,Massachusetts Institute of Technology,http://alo.mit.edu,4M-iGXMAAAAJ,0,0,america,us,2008,2023.0
Andrew M. McNutt,University of Utah,https://www.mcnutt.in,AHwQg4kAAAAJ,0,0,america,us,2000,2019.0
Andrew Meneely,Rochester Institute of Technology,http://www.se.rit.edu/~andy,LFxEgGoAAAAJ,0,0,america,us,2014,2022.0
Andrew Nealen,New York University,http://engineering.nyu.edu/people/andy-nealen,YjpanIYAAAAJ,0,0,america,us,2015,2022.0
Andrew Pavlo,Carnegie Mellon University,http://www.cs.cmu.edu/~pavlo,u1UDm4wAAAAJ,0,0,america,us,2007,2019.0
Andrew Quinn 0001,"University of California, Santa Cruz",https://arquinn.github.io,ZVES6xIAAAAJ,0,0,america,us,2016,2023.0
Andrew S. Grimshaw,University of Virginia,https://www.cs.virginia.edu/~grimshaw,T_O6pjEAAAAJ,0,0,america,us,2007,2023.0
Andrew T. Campbell,Dartmouth College,https://www.cs.dartmouth.edu/~campbell,rthco5oAAAAJ,0,0,america,us,2006,2020.0
Andrew T. Duchowski,Clemson University,http://andrewd.ces.clemson.edu,J_oQ4-oAAAAJ,0,0,america,us,2005,2020.0
Andrey Esakia,Virginia Tech,http://people.cs.vt.edu/~esakia,eQhRa0wAAAAJ,0,0,america,us,2007,2019.0
Andrey N. Chernikov,Old Dominion University,http://www.cs.odu.edu/~achernik,DJ-5kAcAAAAJ,0,0,america,us,2005,2020.0
Andrian Marcus,George Mason University,https://www.andrianmarcus.net,ZZiaPdYAAAAJ,0,0,america,us,2012,2020.0
André DeHon,University of Pennsylvania,https://www.seas.upenn.edu/~andre,nintPk8AAAAJ,0,1,america,us,2001,2022.0
André Platzer,Carnegie Mellon University,http://symbolaris.com,Y80iWtgAAAAJ,0,0,america,us,2003,2021.0
André van der Hoek,"University of California, Irvine",http://www.ics.uci.edu/~andre,h3L7zkoAAAAJ,0,0,america,us,2012,
Andréa W. Richa,Arizona State University,http://www.public.asu.edu/~aricha,1LUuMc8AAAAJ,0,0,america,us,2018,2020.0
Andrés Monroy-Hernández,Princeton University,https://www.cs.princeton.edu/people/profile/andresmh,WDSU0ucAAAAJ,0,0,america,us,2014,2023.0
Anduo Wang,Temple University,http://anduowang.github.io,G0TbvLAAAAAJ,0,0,america,us,2004,
Andy Podgurski,Case Western Reserve University,http://engineering.case.edu/profiles/hap,CnkkNpsAAAAJ,0,0,america,us,2008,2020.0
Ang Li 0009,Florida State University,https://www.causalds.org,y91dwZwAAAAJ,0,0,america,us,2005,2021.0
Angela J. Yu,"University of California, San Diego",http://www.cogsci.ucsd.edu/people/faculty/angela-j-yu.html,Mp2BoDpD-2kC,0,0,america,us,2001,2022.0
Angelique Taylor [Tech],Cornell University,https://www.angeliquemtaylor.com,iiG9_YQAAAAJ,0,0,america,us,2002,2019.0
Angelos D. Keromytis,Georgia Institute of Technology,https://angelosk.github.io,mncyWbcAAAAJ,0,0,america,us,2000,2023.0
Angjoo Kanazawa,"University of California, Berkeley",http://people.eecs.berkeley.edu/~kanazawa,Ci-_QYIAAAAJ,0,0,america,us,2009,
Angus G. Forbes,"University of California, Santa Cruz",http://angusforbes.com,_h642WsAAAAJ,0,0,america,us,2005,2020.0
Anh Nguyen 0002,Auburn University,https://anhnguyen.me,EQw8d9AAAAAJ,0,0,america,us,2011,2019.0
Ani Nenkova,University of Pennsylvania,http://www.cis.upenn.edu/~nenkova,vXQdb5kAAAAJ,0,0,america,us,2012,2022.0
Aniket Kittur,Carnegie Mellon University,https://www.hcii.cmu.edu/people/aniket-kittur,2vZ5zRQAAAAJ,0,0,america,us,2016,
Anil Damle,Cornell University,https://www.cs.cornell.edu/~damle,VqOc5C8AAAAJ,0,0,america,us,2013,2020.0
Anil K. Jain 0001,Michigan State University,https://www.cse.msu.edu/~jain,g-_ZXGsAAAAJ,0,1,america,us,2013,2022.0
Anil Vullikanti,University of Virginia,https://engineering.virginia.edu/faculty/anil-vullikanti,MNJ-E9UAAAAJ,0,0,america,us,2017,2023.0
Animesh Garg,Georgia Institute of Technology,http://animesh.garg.tech,zp8V7ZMAAAAJ,0,0,america,us,2001,2020.0
Anind K. Dey,University of Washington,https://ischool.uw.edu/people/faculty/profile/anind,ydA8Q5AAAAAJ,0,0,america,us,2007,2020.0
Anindya De,University of Pennsylvania,https://www.seas.upenn.edu/directory/profile.php?ID=273,lPM8k54AAAAJ,0,0,america,us,2013,2023.0
Aniruddha S. Gokhale,Vanderbilt University,http://www.dre.vanderbilt.edu/~gokhale,yvvjnhIAAAAJ,0,0,america,us,2017,2021.0
Anirudh Sivaraman,New York University,https://cs.nyu.edu/~anirudh,z9em5msAAAAJ,0,0,america,us,2009,2020.0
Anirudha Majumdar,Princeton University,https://irom-lab.princeton.edu/majumdar,ibu3FwsAAAAJ,0,0,america,us,2011,2022.0
Anita Sarma,Oregon State University,http://eecs.oregonstate.edu/people/sarma-anita,O4TGxGMAAAAJ,0,0,america,us,2000,2023.0
Anjalie Field,Johns Hopkins University,https://anjalief.github.io,WQO8DHQAAAAJ,0,0,america,us,2006,2022.0
Anjan Bose,Washington State University,https://vcea.wsu.edu/anjan-bose,jNK8oJoAAAAJ,0,0,america,us,2005,2021.0
Ankit Agrawal 0002,Saint Louis University,https://www.slu.edu/science-and-engineering/academics/computer-science/faculty-and-staff/ankit-agrawal.php/index.php,grOcC68AAAAJ,0,0,america,us,2014,2022.0
Ankur Agarwal,Florida Atlantic University,http://www.eng.fau.edu/directory/faculty/agarwal,lHvOG4EAAAAJ,0,0,america,us,2000,2022.0
Ankur Moitra,Massachusetts Institute of Technology,http://people.csail.mit.edu/moitra,umFQktIAAAAJ,0,0,america,us,2011,2022.0
Ankush Das,Boston University,https://ankushdas.github.io,yd-uFwMAAAAJ,0,0,america,us,2016,2023.0
Ann Marie Reinhold,Montana State University,http://www.cs.montana.edu/directory/1722078/annmarie-reinhold,J5RZ6iUAAAAJ,0,0,america,us,2004,2023.0
Anna Fariha,University of Utah,https://afariha.github.io,jwHxokAAAAAJ,0,0,america,us,2009,
Anna Gál,University of Texas at Austin,https://www.cs.utexas.edu/~panni,7079Jy8AAAAJ,0,0,america,us,2016,2021.0
Anna Lysyanskaya,Brown University,https://cs.brown.edu/people/anna,woqUivYAAAAJ,0,0,america,us,2006,2019.0
Anna R. Karlin,University of Washington,http://www.cs.washington.edu/people/faculty/karlin,9ZGqm5QAAAAJ,0,1,america,us,2018,
Anne H. H. Ngu,Texas State University,http://www.cs.txstate.edu/~hn12,cJtgkAUAAAAJ,0,0,america,us,2002,2022.0
Anne Marie Piper,"University of California, Irvine",https://www.ics.uci.edu/~ampiper,5cS1i-UAAAAJ,0,0,america,us,2018,2023.0
Anne R. Haake,Rochester Institute of Technology,https://www.rit.edu/gccis/anne-haake,d0JcWVIAAAAJ,0,0,america,us,2004,2020.0
Anne Rogers,University of Chicago,https://www.cs.uchicago.edu/directory/anne-rogers,bvwR0G8AAAAJ,0,0,america,us,2016,2021.0
Annie I. Antón,Georgia Institute of Technology,http://www.cc.gatech.edu/people/annie-anton,IQosWycAAAAJ,0,0,america,us,2001,2022.0
Annie S. Wu,University of Central Florida,http://www.cs.ucf.edu/~aswu,Gona8sYAAAAJ,0,0,america,us,2009,2022.0
Anqi Liu,Johns Hopkins University,https://anqiliu-ai.github.io,Q8yp6zQAAAAJ,0,0,america,us,2011,2021.0
Anqi Wu,Georgia Institute of Technology,https://sites.google.com/site/anqiwuresearch,ptGYJiEAAAAJ,0,0,america,us,2011,2022.0
Anru Zhang,Duke University,https://anruzhang.github.io,H-PvgRsAAAAJ,0,0,america,us,2001,
Ansaf Salleb-Aouissi,Columbia University,http://www1.ccls.columbia.edu/~ansaf,77kOUvYAAAAJ,0,0,america,us,2006,
Anselm Blumer,Tufts University,http://www.cs.tufts.edu/~ablumer,4esyQS4AAAAJ,0,0,america,us,2017,2021.0
Anshul Kundaje,Stanford University,https://med.stanford.edu/profiles/anshul-kundaje,T2vp1pgAAAAJ,0,0,america,us,2004,2021.0
Anshumali Shrivastava,Rice University,https://www.cs.rice.edu/~as143,SGT23RAAAAAJ,0,0,america,us,2018,2020.0
Anson Kahng,University of Rochester,https://ansonkahng.com,5q9EqQkAAAAJ,0,0,america,us,2015,
Anthony D. Joseph,"University of California, Berkeley",https://www.eecs.berkeley.edu/Faculty/Homepages/joseph.html,xdGKgtcAAAAJ,0,0,america,us,2012,2023.0
Anthony J. Hornof,University of Oregon,http://ix.cs.uoregon.edu/~hornof,qmc-hR0AAAAJ,0,0,america,us,2016,2022.0
Anthony Peruma,University of Hawaii at Manoa,https://www.peruma.me,xT1X6coAAAAJ,0,0,america,us,2006,2019.0
Anthony Skjellum,Auburn University,http://www.eng.auburn.edu/directory/skjellum.html,j74j55gAAAAJ,0,0,america,us,2014,2021.0
Anton Burtsev,University of Utah,https://www.cs.utah.edu/~aburtsev,mkXzaOIAAAAJ,0,0,america,us,2007,
Antonio Badia,University of Louisville,http://louisville.edu/speed/people/faculty/badiaAntonio,LlBDyJcAAAAJ,0,0,america,us,2013,2020.0
Antonio Nicolosi,Stevens Institute of Technology,http://www.cs.stevens.edu/~nicolosi,rr1cfRkAAAAJ,0,0,america,us,2007,2019.0
Antonio Torralba 0001,Massachusetts Institute of Technology,http://web.mit.edu/torralba/www,8cxDHS4AAAAJ,0,0,america,us,2017,2023.0
Antonios Anastasopoulos,George Mason University,https://cs.gmu.edu/~antonis/author/antonios-anastasopoulos,g_G_SNAAAAAJ,0,0,america,us,2004,2022.0
Anu G. Bourgeois,Georgia State University,https://grid.cs.gsu.edu/bourgeois,qsAUgQ8AAAAJ,0,0,america,us,2004,2023.0
Anuj Karpatne,Virginia Tech,https://people.cs.vt.edu/karpatne,aJdbHAoAAAAJ,0,0,america,us,2001,
Anujan Varma,"University of California, Santa Cruz",https://www.soe.ucsc.edu/people/varma,z9lI9VIAAAAJ,0,0,america,us,2008,2020.0
Anup Rao 0001,University of Washington,http://homes.cs.washington.edu/~anuprao,T2U5sGIAAAAJ,0,0,america,us,2013,2019.0
Anupam Das 0001,North Carolina State University,https://www.anupamdas.org,WAwt040AAAAJ,0,0,america,us,2004,2022.0
Anupam Datta,Carnegie Mellon University,http://www.andrew.cmu.edu/user/danupam,oK3QM1wAAAAJ,0,0,america,us,2010,2020.0
Anupam Gupta 0001,New York University,http://www.cs.cmu.edu/~anupamg,QuwaU-8AAAAJ,0,0,america,us,2008,2023.0
Anurag K. Srivastava,Washington State University,http://www.eecs.wsu.edu/~asrivast/bio_CV.html,_GtNYPMAAAAJ,0,0,america,us,2008,2023.0
Anurag Khandelwal,Yale University,http://anuragkhandelwal.com,LlfHFqUAAAAJ,0,0,america,us,2004,2021.0
Anxiao Jiang,Texas A&M University,http://faculty.cse.tamu.edu/ajiang,Av9OoKMAAAAJ,0,0,america,us,2014,2022.0
